1|18-24|Малявин|а при этом следует руководствоваться следующими пунктами: Кто из государей владеет Путем? Кто из полководцев искуснее? Кто умеет пользоваться свойствами Неба и Земли? У кого выполняются правила и приказы? У кого войско сильнее? У кого офицеры и солдаты лучше обучены? Кто правильно применяет награды и наказания?
1|25-26|原文|吾以此知勝負矣。將聽吾計，用之必勝，留之；將不聽吾計，用之必敗，去之。
1|25-26|李零今譯|我憑這些就能判斷勝負。如果〔受計者〕服從我的計謀，使用必將獲勝，就留用他；如果〔受計者〕不服從我的計謀，使用必將失敗，就撤掉他。
1|25-26|網絡今譯|通过这些，我就知道了胜负。将领听从我的计策，任用他必胜，我就留下他； 将领听不从我的计策，任用他必败，我就辞退他；
1|25-26|二十二子|我通过这些预知胜败。将领听从我的计谋，使用他必会获胜，就留用他；将领不听我的计谋，使用他必会失败，就不用他。
1|25-26|Giles|By means of these seven considerations I can forecast victory or defeat. The general that hearkens to my counsel and acts upon it, will conquer: let such a one be retained in command! The general that hearkens not to my counsel nor acts upon it, will suffer defeat:--let such a one be dismissed!
1|25-26|Jens|From this I know who will gain victory and who will suffer defeat. A general who listens to my advice will gain victory if he is deployed; he must be retained; a general who does not listen to my advice will suffer defeat if he is deployed; he must be dismissed.
1|25-26|Ames|On the basis of this comparison I know who will win and who will lose. If you heed my assessments, dispatching troops into battle would mean certain victory, and I will stay. If you do not heed them, dispatching troops would mean certain defeat, and I will leave.
1|25-26|Конрад|По этому всему я узнаю, кто одержит победу и кто потерпит поражение.Если полководец станет применять мои расчеты, усвоив он непременно одержит победу; я остаюсь у него. Если полководец станет применять мои расчеты, не усвоив их, он непременно потерпит поражение; я ухожу от него,
1|25-26|Виногродский|Сопоставив и оценив эти сведения, будешь знать, кто победит, а кто проиграет. Когда полководец, умеющий сопоставлять и оценивать, применяет свои знания, он обязательно побеждает. Такой полководец тебе нужен. Когда полководец, умеющий сопоставлять и оценивать, не применяет этих знаний, он не сможет победить. Такой полководец тебе не нужен.
1|25-26|Малявин|Те полководцы, которые будут действовать на основании этих расчетов, непременно добьются победы; таких следует оставить на службе. А те полководцы, которые будут действовать, не принимая во внимание этих расчетов, непременно потерпят поражение; таких нельзя держать на службе.
1|27-28|原文|計利以聽，乃為之勢，以佐其外。勢者，因利而制權也。
1|27-28|李零今譯|計謀有利並得到執行，才去制造“勢”，用來輔助出兵國外後的行動。勢”，就是利用優勢，制造機變。
1|27-28|網絡今譯|听从了有利的计策，就创造一种势态，在外部协助我方行动。势，就是根据有利于自己的原则，掌握主动权。
1|27-28|二十二子|计谋有利并得到执行，就再造成势”来辅助在外的军事行动。 所谓“势”，就是发挥优势而制造机变。
1|27-28|Giles|While heading the profit of my counsel, avail yourself also of any helpful circumstances over and beyond the ordinary rules. According as circumstances are favorable, one should modify one’s plans.
1|27-28|Jens|When the calculation of advantages has been accepted, create momentum to assist you.（佐 denotes something ancillary; the same is denoted by 其外）Momentum is controlling the balance of a situation by relying on advantages. (By offering advantages to the enemy and to one’s own troops?)
1|27-28|Ames|Having heard what can be gained from my assessments, shape a strategic advantage (shih) from them to strengthen our position. By “strategic advantage’’ I mean making the most of favorable conditions (yin) and tilting the scales in our favor.
1|27-28|Конрад|Если он усвоит их с учетом выгоды, они составят мощь, которая поможет и за пределами их. Мощь – это умение применять тактику, сообразуясь с выгодой.
1|27-28|Виногродский|Поняв сказанное, определяешь выгоды и добиваешься преимуществ, правильно оценивая происходящее. Так пользуешься поддержкой внешних обстоятельств. Преимущества добиваешься на основании отдельных выгодных обстоятельств, удерживая в поле внимания общий образ происходящего.
1|27-28|Малявин|Строить расчеты нужно, исходя из того, что сулит выгоду, Тогда можно пользоваться потенциалом обстановки и так управляться с внешними обстоятельствами. Потенциал обстановки – это то, что позволяет держать под контролем соотношение сил сообразно с доступной выгодой.
1|27-28|Малявин|В этой фразе впервые встречается одно из ключевых понятий китайской стратегии – «потенциал», «сила обстоятельств» (ши ), в переводе Н. И. Конрада – «мощь». Понятие это чудесным образом совмещает в себе и контроль над ситуацией, и смену тактики в соответствии с обстоятельствами, и способность «справляться со всем внешним». Здесь же впервые встречается одно из важнейших понятий китайской тактики – «контролирование соотношения сил» (цюань ).
1|29-31|原文|兵者，詭道也。故能而視（示）之不能，用而視（示）之不用，
1|29-31|李零今譯|軍事，是詭詐之道。所以能反而示以不能，用反而示以不用，
1|29-31|網絡今譯|军事，就是诡诈。有能力而装做没有能力，要攻打而装做不能攻打，
1|29-31|二十二子|用兵，要讲究诈敌多变之法。所以有能力却装作没有；有所使用却装作不用；
1|29-31|Giles|All warfare is based on deception. Hence, when able to attack, we must seem unable; when using our forces, we must seem inactive;
1|29-31|Jens|Warfare is the art of treachery. One is capable of waging war but feigns not to be; one is willing to use arms but feigns not to be;
1|29-31|Ames|Warfare is the art (tao) of deceit. Therefore, when able, seem to be unable; when ready, seem unready;
1|29-31|Конрад|Война – это путь обмана. Поэтому, если ты и можешь что-нибудь, показывай противнику, будто не можешь; если ты и пользуешься чем-нибудь, показывай ему, будто ты этим не пользуешься;
1|29-31|Виногродский|Суть войны – хитрость. Ты знаешь, что можешь сделать, а противник пусть думает, что ты не можешь. Собрался действовать, пусть кажется, что действий не будет.
1|29-31|Малявин|Война – это путь обмана.
1|29-31|Малявин|Поэтому, если можешь что-нибудь, показывай противнику, будто не можешь; если готов действовать, показывай, будто не готов;
1|33-40|原文|故利而誘之，亂而取之，實而備之，強而避之，怒而譊（撓）之，卑而驕之，佚而勞之，親而離之。
1|33-40|李零今譯|敵貪利就誘惑它，敵混亂就襲擊它，敵充實就防備它，敵强大就躱避它， 敵惱怒就騒擾它，敵卑怯就使之驕傲，敵安逸就使之勞累，敵親密就使之離心。
1|33-40|網絡今譯|对方贪利就用利益诱惑他，对方混乱就趁机攻取他，对方强大就要防备他，对方暴躁易怒，就可以撩拨他，使其发怒而散失理智，对方自卑而谨慎，就使他骄傲自大，对方体力充沛，就使其劳累，对方内部亲密团结，就挑拨离间，使其力量分散，
1|33-40|二十二子|给敌小利来诱引它，扰乱敌人而趁机战胜它；敌人充实就防备它，敌人强大就避 开它；敌人易怒就挑逗它，敌人谦卑就使它骄傲，敌人安逸就使它 烦劳；敌人团结就对它离间。
1|33-40|Giles|Hold out baits to entice the enemy.  Feign disorder, and crush him. If he is secure at all points, be prepared for him.  If he is in superior strength, evade him. If your opponent is of choleric temper, seek to irritate him. Pretend to be weak, that he may grow arrogant. If he is taking his ease, give him no rest.  If his forces are united, separate them.
1|33-40|Jens|Is the enemy intent on advantages, lure him! Is the enemy in disorder, capture him! Is the enemy vigorous, prepare against him! Is the enemy strong, evade him! Is the enemy impetuous, confuse him! Is the enemy humble, make him arrogant! Is the enemy at rest, make him exert himself! Is the enemy concordant, sow dissension among his ranks!
1|33-40|Ames|If he is in disorder, attack him and take him. If he is formidable, prepare against him. If he is strong, evade him. If he is in censed, provoke him. If he is humble, encourage his arrogance. If he is rested, wear him down. If he is internally harmonious, sow divisiveness in his ranks.
1|33-40|Конрад|заманивай его выгодой; приведи его в расстройство и бери его; если у него все полно, будь наготове; если он силен, уклоняйся от него; вызвав в нем гнев, приведи его в состояние расстройства; приняв смиренный вид, вызови в нем самомнение; если его силы свежи, утоми его; если у него дружны, разъедини;
1|33-40|Виногродский|Выгоды делай приманкой. Создавая беспорядок, бери, что тебе нужно. Всегда будь готов к любой угрозе. Сильного противника избегай. Рассерди противника, чтобы он не мог с собой справляться. Унижая себя, заставь его зазнаваться. Местоположение меняй постоянно, выматывая противника. Создавай такие союзы, чтобы разрушать его союзы.
1|33-40|Малявин|заманивай его выгодой; покоряй его, водворяя в его стане разлад; если у него всего в достатке, будь начеку; если он силен, уклоняйся от него; вызвав в нем гнев, приведи его в смятение; приняв смиренный вид, разожги в нем гордыню; если его силы свежи, утоми его; если он сплочен, посей в его стане раздор;
1|41-42|原文|攻其無備，出其不意。此兵家之勝，不可先傳也。
1|41-42|李零今譯|進攻其毫無防備之處，出擊其意想不到之地。這就是兵家得勝的訣竅，不可能事先傳授。
1|41-42|網絡今譯|要攻打对方没有防备的地方，在对方没有想到的时候发动进攻。这些都是军事家的胜利方法，不可事先定死。
1|41-42|二十二子|攻其无备，出其不意。这是军事家用 兵的妙处所在，是无法预先言传的。
1|41-42|Giles|Attack him where he is unprepared, appear where you are not expected. These military devices, leading to victory, must not be divulged beforehand.
1|41-42|Jens|Attack where the enemy is unprepared; sally forth where the enemy does not expect you to! This is the supreme principle of the military experts? It cannot be transmitted first. (Cannot be transmitted first to a student?)
1|41-42|Ames|Attack where he is not prepared; go by way of places where it would never occur to him you would go. These are the military strategist’s calculations for victory—they cannot be settled in advance.
1|41-42|Конрад|нападай на него, когда он не готов; выступай, когда он не ожидает. Все это обеспечивает вождю победу; однако наперед преподать ничего нельзя.
1|41-42|Виногродский|Бей там, где он не готов. Выступай, когда он не предполагает. Так добиваются победы в войне. Главное, чтобы никто не знал о твоих замыслах раньше времени.
1|41-42|Малявин|нападай на него, когда он не готов, выступай, когда он не ожидает.
1|41-42|Малявин|Так знаток войны одерживает победу; однако наперед преподать ничего нельзя.
